Id,Title,Caption,Year,MediaType,Uri,MediaSource,Attribution,Order,Collection_Id,Exhibit_Id,Depth
6A72D1DB-EB38-4175-8EE2-7C081D5CF98B,Existence of a Bishop of Portus By This Date,"A significant Christian population is present at Portus by the early fourth century AD. A bishop from the ‘Portus Romae’ is mentioned as having attended the Council of Arles in AD 314. In a letter written in AD 398, Saint Jerome (Epistulae LXXVII.10.1-3) refers to the establishment of a hostel at Portus to provide hospitality for Christians travellers. South of the mouth of the Trajanic harbour basin, an early form of a Christian basilica (consisting of a nave demarcated from the flanking aisles with a row of eight columns) is built in the mid-fourth century AD with further additions and renovations undertaken at the end of the fourth century through to the sixth century AD.",314,Picture,http://czbeta.blob.core.windows.net/images/6a72d1db-eb38-4175-8ee2-7c081d5cf98b_Phase6-fig7_21-PV-Basilica.jpg,http://www.portusproject.org,Portus Project,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,4934E2B1-EF07-47EB-9650-577EA69E03E4,13
F69D9B59-FAC6-4139-848F-0203EA6926B1,Carboniferous Coal Swamps,The Carboniferous is known for its coal-bearing deposits.  Swamps like these produced much of the carbon that was trapped and later turned to coal.,325,Picture,http://czbeta.blob.core.windows.net/images/f69d9b59-fac6-4139-848f-0203ea6926b1_Meyers_b15_s0272b.jpg,http://commons.wikimedia.org/wiki/File:Meyers_b15_s0272b.jpg,Meyers Konversationslexikon,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,3BB545FD-C654-42C5-A9D2-C2D78762F697,6
14DCF342-5F66-454F-B241-EEBF8508A5F9,Date by Which Portus Was Granted Urban Status,"In the early fourth century AD, Portus was granted municipal status. An inscription (CIL XIV 4449) found near the Trajanic harbour and dating to AD 337-345 denotes Portus as such in a dedication to the praefectus annonae by the ordo and popuius of the Flavia Constantinianae Portuenses.",337,Picture,http://czbeta.blob.core.windows.net/images/14dcf342-5f66-454f-b241-eebf8508a5f9_Phase7-inscription.JPG,www.test.com,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,48D04BDA-E1C4-4309-950C-A6AF37CDE455,13
3866711A-2CB4-4ED6-851D-8DC7D1D59058,Late Devonian Mass Extinction,"This Mass Extinction does not seem to have as clear causes as many of the other, though we know that around 50% of generas were wiped out by it. The cause is difficult to pin on a single event but we do know that these were times of environmental change and these changes are what caused the extinction. One suggested theory is that the evolution of plants caused an increase in erosion because they became taller and acquired deeper roots. This would have in turn fertilized the oceans very suddenly, causing large algal blooms that resulted in large anoxic events, suffocating marine life. In addition, the additional plant matter would have sequestered a large amount of carbon from the atmosphere, causing a glaciation. With fewer burrowing organisms and no large plant eaters at the time, these plants created large coal deposits, and in the process, they would have cooled the earth.",375,Picture,http://czbeta.blob.core.windows.net/images/3866711a-2cb4-4ed6-851d-8dc7d1d59058_Red_tide.jpg,http://en.wikipedia.org/wiki/File:Red_tide.jpg,http://en.wikipedia.org/wiki/File:Red_tide.jpg,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,ABFC75DB-D8E2-4B67-8AC6-51522E4DFCFB,6
B8AB9AAF-87EB-4BB4-9D87-2FE0BB7BA6AE,First Animals on Land,"Salman Khan clarifies the first life found on land. The first life to venture on to land was algae at 1.2 billion years ago. Animals ventured onto land before plants existed on land, but did so only for a short period of their lives to possibly lay eggs. Their offspring would then spend the majority of their life in the ocean. Plants were the first organisms live their whole life on land because they developed a vascular system where they could retain water. Animals needed more time to develop and also needed plants to create an ecosystem that was hospitable. ",400,Video,http://www.youtube.com/embed/3gUE_P9T-Wk,http://www.youtube.com/watch?v=3gUE_P9T-Wk,Khan Academy,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,51FBFEA1-1875-4CE2-AA80-003E95A2B355,5
FC795C16-5D5B-4750-9B71-83DD796A49E1,Vascular Plants,"The colonization of land provided life with a new set of challenges, though none insurmountable. By departing the seas, life had to face desiccation, additional radiation from the sun and gravity. Many adaptations that were suitable for a marine environment were not of much use on land. Plants were among the first pioneers to leave the seas. They developed an intricate vascular system for support and transport and eventually set the stage for animals to leave the ocean to carve out a living on land. ",400,Picture,http://czbeta.blob.core.windows.net/images/fc795c16-5d5b-4750-9b71-83dd796a49e1_Devonianscene-green.jpg,http://commons.wikimedia.org/wiki/File:Devonianscene-green.jpg,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,51FBFEA1-1875-4CE2-AA80-003E95A2B355,5
EF210B13-F5D6-45F3-B67C-30DB12E23255,Capture and Sack of Portus by Alaric the Visigoth,"Zosimus (VI.6) and Philostorgius (Ecclesiasticae Historiae XII.3) write that Alaric besieged and captured Portus in AD 409. The majority of the grain supply for Rome was still imported and stored at Portus at this time. By seizing Portus, Alaric threatened the Romans with starvation and certain death. The Senate capitulated to Alaric’s demands for lands and titles. However unrest and discord continued and the Visigoths seized the city of Rome in the following year, the first time the city had been sacked since 387 BC, nearly 800 years prior.",409,Picture,http://czbeta.blob.core.windows.net/images/ef210b13-f5d6-45f3-b67c-30db12e23255_Phase8-Alarik_I.png,www.test.com,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,EA3C66B2-79A4-4237-99B3-CC5C3861F0A9,13
E5DCA1B9-D236-4550-977C-51D6D1EDDB55,Vertebrata,"Conventional classification has living vertebrates grouped into seven classes based on traditional interpretations of gross anatomical and physiological traits. This classification is the one most commonly encountered in school textbooks, overviews, non-specialist, and popular works. The extant vertebrates are:      Subphylum Vertebrata          Class Agnatha (jawless fishes)          Class Chondrichthyes (cartilaginous fishes)          Class Osteichthyes (bony fishes)          Class Amphibia (amphibians)          Class Reptilia (reptiles)          Class Aves (birds)          Class Mammalia (mammals).   In addition to these comes two classes of extinct armoured fishes, the Placodermi and the Acanthodii.",450,Picture,http://czbeta.blob.core.windows.net/images/e5dca1b9-d236-4550-977c-51d6d1eddb55_831-vertebrata.jpg,http://en.wikipedia.org/wiki/File:Spindle_diagram.jpg,Petter Bockman,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DC8F18E1-8348-438E-9F8E-FB219EBB8187,5
E5DFD9FA-0AC0-4884-9C92-A13D98BC032D,Vertebrates,"The first vertebrates appeared around 450 million years ago. They were small creatures, similar to today's hagfish. They had no jaws, they were small, and they were at the bottom of the food chain. They did however carry the blueprint for all vertebrates alive today and possessed some of the basic features present in modern vertebrates such as a dorsal nerve chord, a post-anal tail, pharyngial gill slits and basic brains. Over time, they slowly grew in size and diversified into all the forms that we see today.",450,Picture,http://czbeta.blob.core.windows.net/images/e5dfd9fa-0ac0-4884-9c92-a13d98bc032d_Cephalaspis.jpg,http://commons.wikimedia.org/wiki/File:Cephalaspis.jpg,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DC8F18E1-8348-438E-9F8E-FB219EBB8187,5
AE53C8C5-E0EE-4E8C-BDEB-FFA4858F50D0,Ordovician-Silurian extinction event,"The first of 5 large mass extinction events, the Ordovician-Silurian extinction event marked a time where nearly 60% of marine invertebrates died off. In terms of the % of genera wiped out, it is the second largest, only behind the Permian-Triassic Mass Extinction.The generally accepted theory is that a large amount of CO2 was sequestered during that time and this caused a drop in global temperatures creating an ice age. We know of this because of glacial deposits in the Sahara desert. The end of the ice age saw a rise in sea levels and an increase in biodiversity among the survivors of this event",450,Picture,http://czbeta.blob.core.windows.net/images/ae53c8c5-e0ee-4e8c-bdeb-ffa4858f50d0_GletscherMM.jpg,http://commons.wikimedia.org/wiki/File:GletscherMM.jpg,http://commons.wikimedia.org/wiki/File:GletscherMM.jpg,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,C0EF34BF-71BA-4473-902A-476F65FD429B,6
21440112-A7CC-4189-92A4-36FB61CBC6C9,Capture of Portus by Genseric the Vandal,"The Vandals led by Genseric sailed from North Africa and landed at Portus in AD 455 (Prosper, Chron. ad Ann., 455). After seizing the port, the Vandals marched on the Via Portuensis to Rome and, three days after the murder of Emperor Petronius Maximus, sacked the great city (Procopius, History of the Wars of Justinian III.5). Some historians consider this the event that marks the end of the Roman Empire.",455,Picture,http://czbeta.blob.core.windows.net/images/21440112-a7cc-4189-92a4-36fb61cbc6c9_Phase9-Genseric_coin.jpg,www.test.com,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DFA2B604-4B34-4F41-B9DA-9755E1BB3EAA,13
8A9D4BF5-5A68-4227-8562-E6DE261A2D00,Iron ballista bolt,Iron ballista bolt from a 5th century AD context at Portus,455,Picture,http://czbeta.blob.core.windows.net/images/8a9d4bf5-5a68-4227-8562-e6de261a2d00_iron2.jpg,http://www.portusproject.org,Portus Project,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DFA2B604-4B34-4F41-B9DA-9755E1BB3EAA,13
0284469E-E4FA-4948-9EE4-E5CEEB6EA7E6,Construction of a Defensive Wall to Enclose the Hexagonal Basin and Associated Buildings and Infrastructure,"Procopius (History of the Wars of Justinian V.26) notes that in the early sixth century AD, Portus is protected by strong walls. With commercial activity decreasing in the later fifth century AD, the functioning area of Portus retracted and focused around the hexagonal basin. Rome was still heavily dependent on imported supplies so to further protect the port from external threats, the area of the Trajanic harbour and the Darsena were enclosed within walls. The remains of these walls still exist in part around the port and have traditionally, though erroneously, been assigned a Constantinian date.",470,Picture,http://czbeta.blob.core.windows.net/images/0284469e-e4fa-4948-9ee4-e5ceeb6ea7e6_Phase10 Harbour Post Traj.jpg,www.test.com,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,58EED96C-46DD-4F2D-AF09-1DE12FE6A1FE,13
B77EA61C-9E80-4432-8A6A-0964F6CB3F49,Tikal,"Tikal, a city of the Mayan civilization, reached its height during the Classical Period. During this time, the city dominated much of the Maya region politically, economically, and militarily while interacting with other areas such as Teotihuancán. One of the most studied sites is the North Acropolis. The North Acropolis (pictured here) developed into a funerary complex for the ruling dynasty of the Classic Period. Each additional royal burial added new temples and pyramids on top of the existing structure. The North Acropolis continued to receive burials into the Postclassic Period. It is located in present day Guatemala; the site is part of Guatemala's Tikal National Park.   ",500,Picture,http://czbeta.blob.core.windows.net/images/b77ea61c-9e80-4432-8a6a-0964f6cb3f49_b77ea61c-9e80-4432-8a6a-0964f6cb3f49_Tikal9.jpg,http://en.wikipedia.org/wiki/File:Tikal9.jpg,Peter Anderson,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,25954FCA-8E4C-47A1-9FEF-C5EC15CB48C3,11
ACC1DC82-7C31-469E-8CAE-552C29686434,Haab',"Haab' is name given to the Maya version of the 365-day calendar, which was common to many Pre-Columbian Mesoamerica cultures. Approximating the solar year, the Haab' was divided into 18 months of 20 days each and culminated with an additional five 'nameless' days, known as Wayeb'. Estimated to have been first used around 500 BCE, the Haab' created the basis for the Mayan agrarian cycle, and the months were based on the seasons and agricultural or climatological phenomena. Pictured above is a glyph representing Pax , the 16th month of Haab'. Pax and its glyph are associated with the time for planting crops.",500,Picture,http://czbeta.blob.core.windows.net/images/acc1dc82-7c31-469e-8cae-552c29686434_Maya-Dresden-pax.jpg,http://en.wikipedia.org/wiki/File:Maya-Dresden-pax.jpg,Japf,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,1CA18DFF-75CC-4B44-A5A9-D908A4CB77AA,11
E3C97A15-C27C-40C1-9CFF-5BA8EDC3ED29,Explaining the Maya Calendar,"This video provides a helpful visual representation explaining the Mayan calendar and its various counts. The calendar round is made up of three interlocking cycles, a 365 day solar year, a cycle of 20 names, and  a cycle of 30 numbers. Days are designated by the way these three cycles line up. 52 years will pass before the same 3 cycles line up again. ",500,Video,http://www.youtube.com/embed/qhWItvjk9Yg,http://www.youtube.com/watch?v=qhWItvjk9Yg,NightFire Films,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,1CA18DFF-75CC-4B44-A5A9-D908A4CB77AA,11
A14AE2E7-39A6-4529-A319-95D9668787E7,Tzolk'in,"Tzolk'in is the name given to the Maya 260-day calendar, also known as the Sacred Round. This is a ritual calendar, with no apparent correspondence to astronomical or agricultural cycles. The Tzolk'in combines a cycle of 20 named days with another count of thirteen numbers, producing 260 unique days. Each named day is associated with a natural object or phenomena. The Mayan glyph for ""Imix"", the first named day of the Tzolk'in calendar, is shown above. Imix is associated with the Crocodile, representing the ""reptilian body"" of the Earth.",500,Picture,http://czbeta.blob.core.windows.net/images/a14ae2e7-39a6-4529-a319-95d9668787e7_MAYA-g-log-cal-D01-Imix.png,http://commons.wikimedia.org/wiki/File:MAYA-g-log-cal-D01-Imix.png,CJLL Wright,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,1CA18DFF-75CC-4B44-A5A9-D908A4CB77AA,11
89D0B375-9ED7-4460-B4E5-A9CB01655532,Maya Calendar,"The Maya calendar dates back to at least the 5th century BCE, and is perhaps the most-studied and best-understood calendar of the early Mesoamerican civilizations. Like other related Mesoamerican calendars, such as the Aztec and Zapotec, the Maya calendar consists of several cycles, or counts, of varying lengths. The 260-day count, known as ""Tzolk'in"" in Maya, was common to all Mesoamerican calendars. This was combined with the ""Haab"", a 365-day count based on the solar year. These two counts combined to form the Calendar Round, a synchronized cycle that lasted for 52 solar years.  ",500,Picture,http://czbeta.blob.core.windows.net/images/89d0b375-9ed7-4460-b4e5-a9cb01655532_6269205129_eaf2956bd4_o.jpg,http://www.flickr.com/photos/drumminhands/6269205129/sizes/o/in/photostream/,Flickr user: druminhands,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,1CA18DFF-75CC-4B44-A5A9-D908A4CB77AA,11
8CB78DD4-8B91-481F-9676-2BC5C281515F,Capture and Sack of Portus by Vittigis the Ostrogoth,"In the Gothic War (AD 535-553), Portus was a primary strategic location which both the Byzantines and the Ostrogoths fought to hold. General Belisarius reclaimed Rome from the Ostrogoths in AD 536 with the support of the city’s people. The Ostrogoths, led by Vittigis, made to take back the city. In AD 537, they seized Portus and, now having Rome’s crucial supply link in their possession, the Ostrogoths then besieged Rome (Procopius, History of the Wars of Justinian V.26.3-19). The siege lasted a year and resulted in disease and famine for both sides since although the Ostrogoths held Portus, the Byzantines had control of the seas. Suffering from lack of supplies, Vittigis ordered the Ostrogoths to abandon Portus which was then immediately occupied by the Isaurians (Procopius, History of the Wars of Justinian VI.7).",537,Picture,http://czbeta.blob.core.windows.net/images/8cb78dd4-8b91-481f-9676-2bc5c281515f_Phase11 PortusProject12 head in soil.JPG,http://www.portusproject.org,Portus Project,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,52081E42-B383-4185-883A-5C53D43B5F1D,13
D667191B-4E17-4AD6-B18E-778D6114398C,Destruction of Portus buildings,Evidence for the deliberate demolition of the buildings at Portus,546,Picture,http://czbeta.blob.core.windows.net/images/d667191b-4e17-4ad6-b18e-778d6114398c_Phase12-20110429-DSC_7511%2528HemboPagi%2529-pylon---Copy-(1).jpg,NULL,Portus Project,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,47757DAA-A192-4D60-B981-DFB9B41960BA,13
9208F97D-15BD-4033-BE38-91F83E08F569,Byzantine Troops Capture Portus,"During the Gothic War, Rome was besieged three times: first in AD 537-538, then in AD 546 and finally in AD 549-550. The third siege resulted in the Ostrogoths, led by Totila, taking control of Rome (Procopius, History of the Wars of Justinian VIII). After Totila was defeated by Narses at the Battle of Taginae in AD 552, the remnants of the Ostrogothic force present at Rome retreated to Portus. Too few in number to defend themselves against the advancing Byzantines, the Ostrogoths surrendered and the Byzantines seized control of Portus once again.",553,Picture,http://czbeta.blob.core.windows.net/images/9208f97d-15bd-4033-be38-91f83e08f569_Phase12-JUSTINIAN_I_SOLIDUS.jpg,www.test.com,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,47757DAA-A192-4D60-B981-DFB9B41960BA,13
AB09016B-3DEF-48B4-A15E-2CE4BC21C7AE,Satellite image of Acraman crater,"Located in the Gawler Ranges of South Australia, the Acraman crater is marked today by the dry lake Lake Acraman. Since its creation approximately 580 million years ago, the crater has undergone heavy erosion. Its age and original size have thus been inferred by indirect means through analysis of ejecta and other geological evidence, resulting in sometimes controversial estimates. ",580,Picture,http://czbeta.blob.core.windows.net/images/ab09016b-3def-48b4-a15e-2ce4bc21c7ae_Acraman.jpg,http://en.wikipedia.org/wiki/File:Acraman.jpg,NASA,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,44D26C0E-8485-4E86-B36B-4E0B78C70383,5
7C0D33F2-47A2-4638-90EA-F02D82B9DDE4,Artist depiction Snowball Earth,"There was a time when the world went through an enormous glaciation that stretched almost from pole to pole, making the last one that humans experienced seem insignificant in comparison. Around 600 million years ago, the world was thrust into this ice age because much of the CO2 in the atmosphere was sequestered by plankton and taken out of the carbon cycle by being deposited as limestone. This reduction in greenhouse gases caused temperatures to plummet to an extraordinary degree, causing a global winter that only subsided after enough CO2 had been returned to the atmosphere by volcanoes. It is thought that this pressure on life around at the time sped up evolution and created the more resilient body plans that we see today.",600,Picture,http://czbeta.blob.core.windows.net/images/7c0d33f2-47a2-4638-90ea-f02d82b9dde4_7c0d33f2-47a2-4638-90ea-f02d82b9dde4_Fictional_Snowball_Earth_1_Neethis.jpg,http://commons.wikimedia.org/wiki/File:Fictional_Snowball_Earth_1_Neethis.jpg,The Celestia Motherlode,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,191E1AF1-9522-4B5C-A1E9-B1617F23BCDF,5
66293872-2F8C-4A05-ADBF-DE1516E8CA48,The Jaguar Temple,"The Jaguar Temple dates back to 625AD. It is named for its boxy jaguar decoration. The most interesting features of the temple are two masks at the west facade. The masks are human faces surrounded by decorative elements. The headdresses of the masks are representations of crocodiles. Lamanai, Belize is home to sizable Mayan ruins that used to be the ancient city of Lamanai meaning submerged crocodile. The name was a reference to the reptiles that lived along the bank of the New River. There is evidence that Mayan life here dates back to the Pre-classic period all the way through the Spanish Colonial period. ",625,Picture,http://czbeta.blob.core.windows.net/images/66293872-2f8c-4a05-adbf-de1516e8ca48_High_Temple_Lamanai_1.jpg,http://en.wikipedia.org/wiki/File:High_Temple_Lamanai_1.jpg,Wikimedia Commons ,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,8309439A-23EA-4CD8-BFE5-CE518D0AA7AD,11
AC13AFC2-0F42-4564-9890-240B32E5C179,Cooperation,It is still unclear how the first multicellular life appeared. One hypothesis is that colonial protists congregated and began to specialize in their functionality. This specialization would have then proven more beneficial to each individual cell than living independently and at some point the colony started to act more like a single organism and began further specialization. Today the most simple multicellular animals are sponges.,840,Picture,http://czbeta.blob.core.windows.net/images/ac13afc2-0f42-4564-9890-240b32e5c179_Haeckel_Calcispongiae-smaller.jpg,http://commons.wikimedia.org/wiki/File:Haeckel_Calcispongiae.jpg,NULL,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
23BE470E-4D11-4DAD-BADE-3B5D90A5CC15,"Ediacaran Fauna, Snowball Earth and True organs","It is thought that cycles of extreme glaciation almost to the equator and extreme greenhouse periods would have applied strong selective pressures and driven evolution. The first multicellular life is known as the Ediacaran biota and it predates the more famous Cambrian Explosion event. Many organisms from this period pertain to unknown or extinct lineages; they do not have modern descendants. Most were simple, soft and tubular organisms. Somewhere within this timeframe, all the modern lineages must have appeared and then suddenly diversified during the Cambrian explosion. The first true organs were developed somewhere during this time and can be found in flatworms and higher. They consist of parenchyma tissue which is the main component and stroma which differ but connect the organ to other systems.The development of true organs, rather than just specialized tissues is what ultimately kicked evolution into overdrive and is what makes the Phanaerozoic so full of macroscopic life",840,Picture,http://czbeta.blob.core.windows.net/images/23be470e-4d11-4dad-bade-3b5d90a5cc15_800px-DickinsoniaCostata.jpg,http://en.wikipedia.org/wiki/File:DickinsoniaCostata.jpg,Verisimilus,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
5B64F91E-3ED5-420A-ABC0-45E7FC250E38,Cellular Junctions,"With multicellularity comes the necessity for tight cellular cohesion. As cells started to congregate into larger units, more strain was put on cells to stay together so to account for this, cells evolved different ways of sticking together. Desmosomes made of actin (the proteins that make up muscle cells) or keratin filaments (the proteins that make up your finger nails) are used to form strong connections between two cells. Gap junctions allow for materials to flow more freely through two cells, allowing for better communication. Tight junctions for when cells need to seal off a certain area, creating a barrier forcing everything to pass through the cell wall (like in skin). ",840,Photosynth,http://czbeta.blob.core.windows.net/images/5b64f91e-3ed5-420a-abc0-45e7fc250e38_686px-Cell_junction_simplified_en.svg.png,http://en.wikipedia.org/wiki/File:Cell_junction_simplified_en.svg,LadyofHats,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
BAE8AB24-6FDD-4220-BCE4-4963233F1CFC,Sponges (Porifera),"Though they may at first glance appear to be some for of plant, sponges are in fact classified as animals. They may not move, but they have many of the traits that characterize animals such as cell specialization, heterotrophy and multicellularity among other common animal traits. There is much developmental and biochemical evidence that suggests that the first animals would have been similar to modern day sponges.",840,Picture,http://czbeta.blob.core.windows.net/images/bae8ab24-6fdd-4220-bce4-4963233f1cfc_Purple_Cup_Sponges.jpg,http://commons.wikimedia.org/wiki/File:Purple_Cup_Sponges.jpg,icelight,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
BC13B0D3-6DEC-40E8-A1D5-5746B27D0977,Polyps and Medusas (Cnidarians),"Cnidarians are another primitive group of organisms that are still around today. Jellyfish, sea anemones, corals and hydrozoans are all part of this category. Unlike sponges, these organisms actually have tissue layers, though no true organs. In addition, what separates higher animals from cnidarians is that all cnidarians have radial symmetry (meaning they can be cut into mirror images many different ways whereas things like humans only have one plane of symmetry or left and right sides). They also only have two germ layers from which all other cells originate whereas higher animals have 3 layers. They can be distinguished into medusas if their mouth cavity points down or polyps if it points up.  Some coral are unique and create large colonies that leave huge limestone deposits behind creating the vast reefs we see on tropical islands. Most cnidarians also have poisonous organelles that look like little harpoons called nematocysts that they use to stun their prey.",840,Picture,http://czbeta.blob.core.windows.net/images/bc13b0d3-6dec-40e8-a1d5-5746b27d0977_800px-Cassiopea_jellyfish.jpg,http://commons.wikimedia.org/wiki/File:Cassiopea_jellyfish.jpg,Jacopo Werther,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
8D3B02FA-1BEA-45BB-950F-6180396302C7,Tissues and Germ Layers,"All animals more complex than sponges produce either 2 or 3 germ layers, or cell lines that give rise to all other organs and tissues. Cnidarians have two (endoderm and ectoderm) and everything from humans to insects to earthworms have three (those two plus a mesoderm). These cell lineages are called ""multipotent"" stem cells because they can become many different kinds of cell types within a certain range. The names are somewhat self explanatory: ectoderm gives rise to the skin, cornea and nervous system, the mesoderm creates the bones and muscles and the endoderm is mainly involved becoming the digestive system. ",840,Picture,http://czbeta.blob.core.windows.net/images/8d3b02fa-1bea-45bb-950f-6180396302c7_Cell_sample_of_muscle_tissue_with_central_core_disease_(stained_for_contrast).jpg,http://commons.wikimedia.org/wiki/File:Cell_sample_of_muscle_tissue_with_central_core_disease_(stained_for_contrast).jpg,Jungbluth H,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
739AD594-9058-40DF-BEEC-7F34352804DE,Alternation of Generations,"When multicellularity arose something interesting happened known as the alternation of generations. Previously organisms were haploid, meaning they had one set of genes and that was it. This made them more prone to genetic diseases and if there was a harmful mutation in a vital gene, they would perish. When sexual reproduction appeared, organisms became more resilient because they had two sets of genes and became what is known as diploid. That is why we humans have 46 chromosomes, but we say we have 23 pairs. This allows for interesting mixes in recessives and dominants to allow for more variation and natural selection. The alternation of generations concept is that some organisms live part of their life cycle as haploids and part as diploids. Though we humans only have a short haploid phase as sperm and eggs, some fungi live mostly in a haploid state, while more primitive plants can be half in half living as sporophytes (diploid) or gametophytes (haploid).",840,Picture,http://czbeta.blob.core.windows.net/images/739ad594-9058-40df-beec-7f34352804de_735px-Alternation_of_generations_simpler.svg.png,http://en.wikipedia.org/wiki/File:Alternation_of_generations_simpler.svg,Peter coxhead,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
B9DB58C6-F981-4385-B2EF-CB54C19F1CC3,Multicellular Communication,"Though cells have been able to pick up chemical cues since their origins, multicellular life would require much more complex systems. Cells that were vast distances away from one another would need to communicate somehow. The endocrine or hormone system is made up of chemical compounds that travel through the blood or transport fluid of the organism to create a reaction in the cell. They can be protein which are usually faster acting such as adrenaline and lipids which usually induce DNA transcription and have longer term effects like steroids. The nervous system is the much faster acting system which uses ion channels to induce electrical currents through specialized nerve cells to send messages. Plants have complex communication systems as well, using pheromones and hormones to signal. Auxins induce cell growth, cytokinins induce cell division, GAs which promote germination and ethylene which promotes fruit ripening.",840,Picture,http://czbeta.blob.core.windows.net/images/b9db58c6-f981-4385-b2ef-cb54c19f1cc3_800px-Signal_transduction_pathways.png,http://en.wikipedia.org/wiki/File:Signal_transduction_pathways.png,Boghog2 ,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
6DF77854-497D-4B4A-A638-E4E99D845E04,Cell differentiation and Stem cells,"All multicellular animals have different cell types that have specialized functions within the organism: muscle cells for movement, nerve cells for perception, hormonal glands, digestive cells for nourishment... but they all had to originate from one zygote that came from a sperm and an egg. This one cell divided and specialized into all the different types of cells present in the body, though every cell contains the same genetic information. Every division the cell makes is somewhat unequal, with more of certain proteins and organelles originally present in the zygote on one end than on the other. Based on this, certain genes are turned on or off in the daughter cells, and though the actual DNA is still there, how this DNA is used can be very different. This is the topic of epigenetics, or inheritance that occurs above the level of DNA. Pluripotent stem cells are special because they have the capacity to become any adult cell in the body.",840,Picture,http://czbeta.blob.core.windows.net/images/6df77854-497d-4b4a-a638-e4e99d845e04_319px-Human_embryonic_stem_cells.png,http://en.wikipedia.org/wiki/File:Human_embryonic_stem_cells.png,Nissim Benvenisty,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
7EFBEF50-5A7F-4EE8-BD04-E89A8FF0547D,Algae and higher plants,"All higher plants had a common origin in green algae that originated in the ocean. Though they had to evolve substantially before they were recognizable as modern plants, the first steps were made in the ocean. Photosynthesis had been around for quite some time but they were the first plants to become truly multicellular. It is a very diverse group however and there are still single celled members in it, making it more basal than modern plants. One distinguishing feature besides the aquatic nature of algae and lack of a vascular support system is the flagella and mobility of algal cells at some stage, which land plants do not have.",840,Picture,http://czbeta.blob.core.windows.net/images/7efbef50-5a7f-4ee8-bd04-e89a8ff0547d_752px-Scenedesmus_GLERL.jpg,http://commons.wikimedia.org/wiki/File:Scenedesmus_GLERL.jpg,National Oceanic and Atmospheric Administration,NULL,2B6CD8E0-5833-CEAF-117E-CF74DB7FED1F,DD65716F-EBDA-4160-94BC-CFB2B6BF247B,5
